16
5.425417639
11.65830251
2.843854375
0.266966277
13.94945425
16
3.982232727
10.51113314
16
16
15.94994631
12.90778942
0.66094485
8.215397684
16
16
16
11.24871679
0.004689684
4.360185969
15.8914916
16
16
7.48175451
1.760502221
2.827598236
14.65284937
16
10.48772517
0.354533496
2.177381137
8.012089646
1.661069637
